username,waktu,teks_bersih,Infrastruktur & Jalan,Lingkungan & Sampah,Air & Sanitasi,Bencana & Cuaca,Transportasi,Pelayanan Publik,Ekonomi & UMKM,Keamanan & Sosial,Pendidikan,Kesehatan,urgensi,sentimen,lokasi_insiden
@BrokenSoulxy,22h,Broken Souls But real talk it felt so good to be back in the mode….  Because I was ready to a bitch so well did they get confused and overwhelmed… phk,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@BrokenSoulxy,22h,Broken Souls Yes bitch I can you so long your fucking quivering and trembling under my body….   Like each stroke sets off a vibration. phk,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@BuYungBin1,3h,"*ABANG/OPPA MOLA* Kalo skrg nasib Indonesia spt Palestina, pasti jg ada milisi spt Hamas disini . 

Btw, siapa ini org? Kok jalan pikiran dan sikapnya bertentangan dgn para para pendiri bangsa ini dan kebanyakan rakyat Indonesia? .. apa dia dibayar oleh zionist shg menjadi antek asing? phk",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@BudiBudiaw20398,16h,"Budi Budiawan Lembaga buat hapusin , preman, koruptor dll, itu lebih urgen. pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@BudiBukanIntel,#1312,"podo koyok gresik om, berhias penuh jalan rusak malah bupatiku gae ngonten ambil rapot ancen stecu 22h",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@BukanPegawaiJP,Mar 28,"Akun Damai Sejahtera Sentosa Stuck di Monas, perasaan ga ada event 212 tapi banget. macet",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@BuletinTV3,Buletin TV3,lemah 3.1 magnitud landa perairan Batu Pahat Gempa 38m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@BurhanMuhtadi,Pemain Zuma,"saya pernah tugas ke daerah yg aksesnya sulit (naik turun bukit, jalan rusak , sempit dan susah kalo papasan).
iseng tanya ke org puskesmas, ""disini udah ada MBG pak?""
dijawab ""belum ada, beberapa kemarin udah survei tapi belum lanjut"".
Kenapa? simpel, mitra nyarinya profit. Mar 30",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@CErine_JKT48,D.aprelio,takutan kmu mh pdhl tdr dlm keadaan lampu mati enak tau lebih nyaman tp gapapa semua butuh proses Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@CNNIndonesia,19h,"CNN Indonesia Kasus 2.1K Turis WNA, Kepala Imigrasi Batam Dicopot dan Diperiksa Pungli 2.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@CPtanyarl,BoldOpinions⋆｡˚𓇼 ⋆｡˚,"Kalah tuh kalau berhenti berusaha. Kalau masih mikirin ini, berarti belum kalah, kok. Idealisme itu kayak kompas: dia kasih tahu arah utara jalan lurus, penuh prinsip, sesuai nilai yang lu yakini. Tapi realitas itu medannya. Kadang ada jurang, tembok, atau jalan rusak yang - Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@CakD3pp,𝐂𝐚𝐤 𝐃𝐞𝐞𝐩,"Innalillahi 20K Jembatan putus di kp lingkungsari ,kec Tegal Buleud,desa, sumber jaya Belum diketahui jumlah pengendara yang jatuh ke sungai. Kamis 2 april 2026 Apr 2",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@CallmeChu3,Mar 28,"Chu Kurang masker aja ini date, itu emot ngapa plenger banget maling",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Capitalisborju,Mar 28,CapitalisGanMarc Sdh dilakukan Jakarta setiap hari Rabu.. Tujuan ngurangin polusi udara,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ccookk_,Mar 28,&ᴄᴏᴋ  Exit tol Waru nya gilaaaakkk 4.7K macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@CerahID,22h,Indonesia CERAH Hal ini menjadi solusi efektif untuk membantu menekan polusi udara,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@CerahID,22h,"Indonesia CERAH Menurut Romo Hani Rudi Hartoko, energi surya memiliki berbagai keunggulan. Selain mampu menghemat biaya listrik dan tidak membutuhkan bahan bakar, energi surya juga tidak menghasilkan polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@CerahID,Apr 2,"Indonesia CERAH Langkah ini bertujuan untuk mengurangi emisi gas rumah kaca, menekan polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@CoralJamila,28m,Jamila Coral babae. maling,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@D4057Dodo,16h,"Widodo Dodo Ngomong aja gede nggak punya nyali dan naluri bisanya cuma mbg nggak visioner investasi makan bergizi kapan rakyatmu menikmati...jalan rusak, harga pangan tinggi program konyol yg mubazir sekolah rusak",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DH3h3h30,8h,"meee ttap suami lah kak, waktu hbs menikah laki gue g kerja hbs di-PHK & gue yg kerja. 
tp gaji gue, ya ttp gue yg nikmati. meski suami ada cicilan, itu bkn urusan gue.. kl suami mau jajan ya br gue kasih, sisanya? ya suami cr cara lain. sesekali gue traktir suami, tp bukan nafkahin y",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DKIJakarta,Mar 30,yuliati thio UDAH DARI 17 MARET GA BERES2..INFO GA ADA.. TOLONG INI PERUSAHAAN NEGARA LOH.. KERJANYA GA JELAS..BISA DICEK GA PAK BU..,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DS_yantie,RajaSawit,Bisa gak warga yang iuran perbaiki jalan rusak dapat dispensasi pajak ? Mar 29,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DS_yantie,𝑅𝐼𝒜,Pemdanya gak mengenal jalan rusak Apr 1,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Daisynevercry,Mar 28,Adiksi Internet Anak kabupaten gk tahan sama dan panasnya balam 2.1K macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DakotaGeorgy,Apr 3,"Giggly Georgy Oracle: Tech giant slashes 30,000 jobs 
⁦ phk phk",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DanaUtd,Robby Kamandanu,"Jangan cuma fokus ke jalan berlubang , coba liat Kerja Nyata MBG. Banyak hal penting lain yang udah mereka kerjain juga. Mar 29",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DandiTcell60224,Dandi Tcell,gempa Tiap hari apakah dunia ini sdh tua 40m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Dara_Cega,ACTANONVERBA,G4 Goblok gendeng gijil Goyim. Uang negara kemana ? Jalan rusak suruh perbaiki tp dana aja di stop laknat sekali. Pgn di lihat pahlawan tangan besi tp kebijakan ngawur Apr 3,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Darderdor180156,𝘔𝘦𝘬𝘰 | メコ 𖹭.ᐟ,"mampu, tapi belum waktunya mengingat tingkat kemiskinan yang tinggi, pemerintah yang kurang kompeten, dan jalan berlubang juga yang masih pake aspal tipis.. Mar 30",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Dargom1042833,5h,"Dargom Portal Bendungan Lahor Dibuka Paksa, Warga Tolak Retribusi Akses Malang-Blitar - Kalau tidak ada yg melindungi dan terima setoran ya tidak mungkin ada retribusi yang tidak jelas peruntukannya, jatuhnya pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DeblengSya44130,5h,Debleng Syarif Gw bayar pajek kendaraan aja masih di ... harooohh pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Deeptrench88,Apr 3,"holdmetight Dimana akan banyak harga naik,dan kemungkinan krn menyesuaikan pasar global terutama Amerika krn keEGOisan Trump dalam perang. Ketika semua itu terjadi jangan salahkan Prabowo,karena kesepakatan Trump adlh menyandera pemerintah negara termasuk Indonesia. PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Deeptrench88,Apr 3,"holdmetight Indonesia tidak bisa membeli minyak dari Rusia karena kesepakatan dagang Trump,karena banyak industri pabrik Indonesia bergantung AS. Jika Indo beli dr negara lain akan kena sanksi dari Trump. Jika tidak menyapakati dagang akan banyak besar di Indo. Just analysis. PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Deeptrench88,Apr 3,"holdmetight Mempercepat kiamat ekonomi Indonesia dimana banyak dan harga melonjak tinggi. Tapi dengan menyepakati, hny menunggu waktu dimana dunia melihat siapa dalang di balik hancurnya ekonomi dunia yg sepenuhnya bukan salah pemerintah Indonesia. Ketika itu terjadi,dimana - PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DesyWuland24,17h,"Desywuland24 Gausah ada MBG lagi pak !! Emak emak kalangan menengah kebawah pada bingung. , bbm, dll pada naik sedangkan pemasukan tetep segitu"" aja. Harga sembako",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DesyWuland24,17h,"Desywuland24 Gausah ada MBG lagi pak!! Yang penting , bbm, dll murah harga sembako",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Deviro119228,10h,"Ronny Makan bergizi gratis, itu pun menunya aneh2. Hanya untuk yg sekolah. Jadi yg ga bisa sekolah, , mereka gadapet makan dong. putus sekolah 1.0",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DgGuruEnglish,Apr 3,Catatan Daeng Sekolah rusak perbaiki? Mana... Malah bikin sekolah rakyat,0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Dhea_Krawing12,Dhea Ayu Anggraini,"Lampu mati . Rasanya tenang, gitu Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DianAnggra27186,Apr 1,"Adin Jika aku menyerah dan memilih berbicara, keluarga ku hancur adikku , sakit dan aib yang besar.
Sungguh tak ada adilnya buatku keputusan yg sulit.Namun, saat aku benar benar ingin mengatakan nya tak satupun percaya
Apakah aku sekuat itu? Apakah ucapanku terdengar bias 1.0 putus sekolah",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DikiRam42724066,22h,"human#368 kalo gaboleh ada maka pihak kepolisian harus dikerahkan untuk jaga lalu lintas disana secara langsung, karna sangat bahaya kalo ga ada yang ngatur pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DikiRam42724066,22h,"human#368 menurut saya itu bukan saya sering lewat situ bayar berapa aja diterima, bahkan sering 500perak juga , tugas mereka jaga lalin, dulu g ada yg jaga lalin 2 arah bersamaan banyak kecelakaan, dan atasnya jalan kereta aktif, mereka juga berentiin lalin pas mau datang kereta pungli 1.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DiniMar75926462,19h,"Dini Mardiani Nunggu pesangon+bpjs TK cair tanpa kepastian yang jelas.
Sudah di detik sangat kecewa sekali sama PT. HILLCON JAYA SAKTI #tambang",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Dirgahayu394,ISA,kemarin apakah bom perusahaan israel di bawah laut ? Gempa 50m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Dodobasuki,Mar 29,Endronesia Mungkin ini ada hub dgn kejadian th 2023. Tanker Raksasa punya Iran MT Armand 114 kan disita & dilelang krn buang limbah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Donny940,Donny Satrio,"Selamat siang tolong di bantu infokan ke instansi terkait ada nya jalan rusak d jl garnisun 1 tepatnya depan area rumah sakit hospital semanggi, Jaksel
Monitor Min 1h",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Dry_Sheriff,1h,"Deri Saputra Masih sangat banyak pekerja yang belum bikin akun di JMO dan baru regist saat mau cairin JHT setelah resign / kena .

Yg udah punya akun JMO pun masih banyak yang tidak cek berkal dan download pdf RSJHT (Rincian Saldo JHT) PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DutaHapsara,Mar 30,"Duto Hapsoro Selain jadi perokok pasif, polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@DyandraPromo,1h,amareally Tuker tiket Aespa kok line sih ?? macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Dyasvi_anti,Apr 3,"Dy krisis air Ya awooh,",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@EMSC,AllQuakes - EMSC,( 1.0 36m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@EMSC,AllQuakes - EMSC,( 11m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@EMSC,AllQuakes - EMSC,( 18m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@EMSC,AllQuakes - EMSC,( 22m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@EMSC,AllQuakes - EMSC,( 29m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@EMSC,AllQuakes - EMSC,( 36m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@EMSC,AllQuakes - EMSC,( 3m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@EMSC,AllQuakes - EMSC,( 43m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@EdyTaslim,Mar 28,"edyt Premanisme dan makin lama makin meluas. Di area wisata Jogja juga makin massif, mulai area Kaliurang, pantai Gunung Kidul, dan Parang Tritis, siapapun yang masuk kasawan tersebut harus bayar retribusi per orang 15.000. Aneh aja. Tim saber pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Einzelkampfen,Einzelkampf,gempa 1.0 17m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Emaknya_Koya,Mar 29,In2The Idol lo tanpa duit HYBE cuma bocil² yg ngebet jadi artis hahaha HOOLIGAN 1.0 putus sekolah 18.0,0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@ExclusiveBstrd,22h,Bagas Daerah sunda pasti ada . pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FMBaJa,1h,"Bangka Belitung Kite Boro2 tambang ilegal broo, sj mrk "" ya mana tahu "" parkir liar",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FZA_007,N€V€R∆,"Ibu Ratna terpaksa melahirkan di tengah jalan saat menuju puskesmas karena akses 1.1K jalan rusak dan sulit dilalui kendaraan biasa. Peristiwa ini terjadi di Desa Kopeang, Mamuju. Warga berharap pemerintah segera memperbaiki akses jalan agar kejadian serupa tidak terulang. Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FaGtng,Bukan jongos MulYaman,"Pantas banyak jalan berlubang , ternyat bawa berkah. Apr 2",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FaGtng,Giri Yatmoko,Selama ini kita ngak tahu manfaat jalan berlubang Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Fadhill_Fath,Fadhil Fathurrohman,kebanyakan p p apa uuu makannya tuh lampu mati ga mau nyala Mar 29,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FahmiBDent,16h,"Nik Fahmi air keruh Very berpengalaman dalam memutar belitkan fakta, menangguk di , membodohkan rakyat. Syabas.",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FaqeerIlm,7h,searchfortruth krisis air Jika berlaku Hotel Resort Banglo Homestay Taman Tema Permainan perlu hentikan sementara penukaran air baru. Org Kaya perlu henti tukar air kolam renang sementara.Air Fountain perhiasan di Jabatan Govt & Swasta perlu dihentikan.,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Fauzanamien,47m,"ojann Alhamdulillah saya sudah membiasakan dan mengajak kalau sedang bawa mobil, setidaknya sejajarkan lurus dengan posisi mobil di depan. siapa tau ada ambulance/pemotor yang butuh hak nya. macet",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Felischia736,Mar 31,Legiaミ☆・゜・゜・。 ketek lu polusi udara,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FiksiGelap21,FiksiGelap21,"Tweet 2:
Malam hujan deras. Aku sendirian di kontrakan. Tiba-tiba lampu mati . Dari jendela, aku melihat pria tinggi bertopeng hitam polos berdiri diam di tengah hujan, menatap ke kamarku. 4h",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Firdazzhr,1h,"Firda Real min, ke Bandung doang hampir 6 jam termasuk gua (admin) jg wkwk",0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FosterSelm7397,Apr 3,"Selma Foster Massage in  

riyadh  24/24
           1335 riyadh phK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FraksiPKB,Fraksi PKB DPR RI,"Wakil Ketua Komisi IX DPR RI, Nihayatul Wafiroh, menegaskan bahwa persoalan jalan rusak tidak bisa dipandang semata sebagai isu infrastruktur, melainkan menyangkut keselamatan jiwa. Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FraksiPKB,Fraksi PKB DPR RI,"“ Jalan rusak bukan hanya persoalan infrastruktur, tetapi bisa menjadi penentu antara keselamatan dan kehilangan nyawa. Ketika akses menuju layanan kesehatan terhambat, masyarakat berada dalam risiko besar,” ujar perempuan yang akrab disapa Ninik Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@FrancDiAmante,18h,"Franc ✧ .ᐟ tanggung jawab ibu ayah memberi jajan anaknya 10rb

tbtb bpknya di , gaji bpknya kurang karena ada faktor eksternal, kemungkinan dpt kerjaan baru lagi 2 minggu kemudian

tapi ortu si anak tetap tidak mengurangi jatah jajan

tp ada tetangga mereka ayuy yg bacotin makanannya phk",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Gagasanriau,Mar 31,"gagasanriau.com Krisis Air Bengkalis Bersih, Waduk Menjadi Daratan, Rakyat Dipaksa Beli Dahaga",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@GamaCahaya,Apr 2,Gama Kalo udah numpuk spt ini bau nya bukan bau sampah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ganci_Karakter,10h,"Gantungan Kunci Lucu Setelah terkena , aku nganggur selama 1,7 tahun , sebar lamaran sampai puluhan tidak ada hasil sama sekali PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ganci_Karakter,21h,"Gantungan Kunci Lucu Aku ex karyawan k0rb4n dan sekarang lagi bikin stok buat CFD hari Minggu nanti , dan sisanya buat stok di Sh0peee, , Ya Allah semoga rameee dan lariiis maniiiis amiiin PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Ganci_Karakter,Apr 3,"Gantungan Kunci Lucu Dulu aku karyawan.
Suatu hari dipanggil HRD…
Kupikir ada apa.
Ternyata aku di-PHK.",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@GatotSupri76747,5h,Gatot Supriyadi beginilah kalau negara dimanage layaknya korporasi. sialnya pakai cara manage casino n reality show. main pecat n massal. PHK,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@GemariTematik,Apr 3,"gemari tematik Indonesia Kebayang banget sih posisi itu…
Udah kerja loyal, performa bagus, tiba-tiba di-PHK tanpa alasan jelas. Lebih parah lagi, cuma dikasih kompensasi 1x gaji, padahal secara aturan bisa lebih dari itu.",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Gendoet3G,GENDOET_DJAYENK,Lagi seru malah lampu mati Bahlil mana bahliiiiilllllllll ??? Mar 30,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Geniiusboys,Misoha,lampu mati 20h,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@GiaPratamaMD,Tetehnya pudu,"Selain buat pendidikan & kesehatan, aku ikhlas bayar pajak buat perbaikan 3.3K jalan rusak khususnya daerah pelosok. Selain perbaikan jalan, saluran pembuangan airnya (semacam got dll) juga harus diperhatiin soalnya percuma kalo tiap bulan ada perbaikan jalan tp suka banjir/banyak Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@GlHindu,Apr 3,"HinduGL HRD — sekarang lebih familiar disebut HC — tugas utamanya adalah mikirin bagaimana agar karyawan kompeten, produktif dan bahagia.

Tapi mereka jg harus punya “plan B” yaitu , dan mereka harus berjuang ke management agar hak2 karyawan yg di-PHK dibayar.

HRD juga manusia. 1K PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@GoRiauCom,Go Riau,"Cukup Tekan Panic Button, Warga Pekanbaru Bisa Laporkan KDRT Hingga Jalan Rusak Apr 1",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Gogon83297557,Apr 2,"Gogon Semiskin miskin nya Iran lebih miskin Indonesia, sungai sungai tercemar",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Goldeniewarrior,Apr 1,Dhea kebetulan kalo bau sampah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@GregWahyudi,18h,"LapendosPademangan Jabar lagi, lagi lagi Jabar...sarang pungli 3.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@GregWahyudi,20m,LapendosPademangan Dasar maling,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@GusdiR95076,Apr 3,Gusdiana Ridwansyah Dan apakah benar aturan untuk relawan yg sudah menginjak umur 50 tahun sekarang harus di . Dan ini pun terjadi di salah satu dapur MBG PHK,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@HONNEYBUNNY25,xo!`KIM,lampu mati LENAMIU CH3 LAND DOM 1h,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@HagobragDhan,24m,HaGo Memang kenyataan MANA YG AKAN MAU NGAKU..tdk ada.. MALING tapi nanti tahun 2029 RAKYAT PERUBAHAN YANG AKAN BERGERAK..Siap² tunggu tgl mainnya..,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@HanifRa050191,5h,"Hanif Ramadhan INFO PENTING: Stok BBM & LPG Nasional dipastikan AMAN dan HARGA STABIL. 

Distribusi lancar dari hulu ke hilir untuk pastikan kebutuhan rakyat terpenuhi. Gak ada lagi drama ! 

Cek infonya video berikut! antrean panjang",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Harian_Jogja,1h,Harian Jogja Bupati Batang: Seleksi Perangkat Desa Harus Transparan-Bebas Pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Harian_Jogja,Apr 2,Harian Jogja Makanan Ini Disebut Bisa Redam Dampak Polusi Udara,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Harian_Jogja,Mar 31,"Harian Jogja Sempat Viral Rawat Orang Tua, Fendi Kembali ke Kelas Putus Sekolah",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@HaryaWee,18h,"GaRi~NDeLok! Simple aja utk meminimalisir , di situ kasih aja traffic light di ujung sisi masing². Mrk pasti gak bs lkkn pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@HeriStefanus1,Apr 1,"Anak Kost Orang² Otak kosong gini jadi jaksa, makanya muka hukum di Konoha kaya plastik kresek bau sampah",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Hgeeju,Mar 28,Mayel! Aduh masih minor ga boleh pake asan... keker,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@HhsamR_,1h,Ayam Jago Bandung ngeri gini udah 2 hari dimana mana macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Hnirankara,Bang Eddy,"kalihatan jarang turun ke lapangan, sampai tidak tahu ada jalan berlubang parah di daerahnya. Mar 29",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@Humas_Korbrimob,KORPS BRIMOB POLRI,Banjir Aksi Cepat Brimob Pulihkan Akses Warga Pasca Bandang di Bener Meriah Mar 28,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
